date,A,AMZN,CAT,GDP,MSFT,NFLX,TSLA,XOM
2012-08-10,27.783963834299,232.75,75.39347136865,12.53,26.248636848528,8.557142857142857,29.94,74.792855809765
2012-08-13,27.681136432988,232.44,75.113733955207,12.42,26.222750618894,8.558571428571428,31.17,74.539148700505
2012-08-14,27.756543193949,233.19,74.486443997788,12.62,26.170978159627,8.822857142857142,29.42,74.589890122357
2012-08-15,27.749688033862,237.42,74.26604482356,13.11,26.231780299394,9.037142857142856,29.4,74.420752049517
2012-08-16,25.466919724752,241.55,75.096780172574,13.56,26.735569457462,9.187142857142858,30.3,74.987364593531
2012-08-17,25.514905845364,241.17,76.300498739512,13.76,26.839801697062,9.098571428571427,30.01,74.759028195197
2012-08-20,25.144727200644,240.35,76.66500506612,13.8,26.700825377595,9.177142857142856,29.51,74.378467531307
2012-08-21,25.453209404577,239.45,76.537851696373,13.92,26.752941497395,9.37142857142857,29.11,73.96407925285
2012-08-22,25.679429687462,243.1,75.206979759688,14.11,26.527104978261,9.342857142857143,29.95,74.192415651184
2012-08-23,25.68628484755,241.198,74.282998606193,13.7,26.27955340921,9.149999999999999,30.73,73.83722569822
2012-08-24,25.946780930871,245.74,74.147368345129,13.78,26.544477018194,9.022857142857141,29.5,74.463036567727
2012-08-27,25.665719367287,243.92,73.435309474546,14.06,26.657395277761,8.912857142857142,28.32,74.200872554826
2012-08-28,25.329816523004,246.11,72.909742212925,13.93,26.605279157961,8.992857142857142,28.69,74.505321085937
2012-08-29,25.47377488484,247.12,72.977557343457,13.02,26.622651197895,9.062857142857142,28.41,74.336183013097
2012-08-30,25.391512963791,246.22,71.60430095019,12.88,26.336012538994,8.639999999999999,28.41,73.744199758158
2012-08-31,25.47377488484,248.27,72.333313603406,12.7,26.770313537328,8.53142857142857,28.52,73.828768794578
2012-09-04,25.398368123878,247.88,70.069983621909,13.16,26.392471668777,7.989999999999999,28.14,73.676544529022
2012-09-05,25.185858161168,246.22,70.146275643757,12.93,26.396814678761,7.851428571428571,27.94,73.854139505504
2012-09-06,25.693140007637,251.38,71.875561472317,13.23,27.226329585579,8.092857142857142,28.55,75.257985510074
2012-09-07,26.337525055854,259.14,74.681412498067,13.95,26.883231796895,8.094285714285713,29.35,76.04447754878
2012-09-10,26.227842494456,257.09,73.83372336642,13.8,26.683453337661,7.988571428571428,27.37,75.672373788532
2012-09-11,25.933070610697,255.67,75.10525706389,14.43,26.744255477428,8.165714285714285,27.8,75.79077043952
2012-09-12,25.699995167724,255.63,75.546055412346,14.35,26.735569457462,8.172857142857142,28.28,75.731572114026
2012-09-13,26.310104415505,260.24,76.868450457715,14.46,26.870202766945,8.285714285714285,29.48,77.15233192588
2012-09-14,27.235551027306,261.27,78.979196395515,14.71,27.109068316029,8.645714285714286,30.39,78.057220615573
2012-09-17,27.166999426432,258.0,77.978923220172,14.77,27.109068316029,8.145714285714286,32.54,77.727401373536
2012-09-18,27.112158145732,258.75,78.89442748235,13.6,27.078667246146,8.008571428571429,31.34,77.507521878844
2012-09-19,27.338378428617,261.68,79.631917026883,13.38,26.971829200555,8.148571428571428,31.05,76.594176285509
2012-09-20,26.892793022935,260.81,78.445152242578,13.39,27.31753279523,8.391428571428571,30.9,77.397582131498
2012-09-21,26.735124340924,257.47,77.750047154628,13.62,27.091696276096,8.255714285714285,30.02,77.735858277178
2012-09-24,26.522614378214,254.805,77.029511392728,13.41,26.735569457462,8.055714285714286,30.66,77.70203066261
2012-09-25,26.26897345498,252.46,73.757431344572,13.08,26.396814678761,7.685714285714285,27.66,77.583634011622
2012-09-26,26.234697654543,249.67,73.706569996673,12.8,26.20137922951,7.8757142857142854,27.54,77.15233192588
2012-09-27,26.447207617253,256.59,73.681139322724,12.44,26.197036219527,7.935714285714285,28.49,77.634375433474
2012-09-28,26.426642136991,254.32,72.935172886875,12.64,25.849595420859,7.777142857142857,29.28,77.338383806004
2012-10-01,26.708434679934,252.01,72.451990081836,13.1,25.615072881759,8.007142857142856,29.16,77.634375433474
2012-10-02,26.715307668786,250.6,72.451990081836,13.02,25.762735221193,8.065714285714286,29.8,77.566720204338
2012-10-03,26.790910546161,255.92,72.290929146823,12.56,25.936455620526,8.94,29.3,77.549806397054
2012-10-04,26.942116300911,260.47,72.867357756343,12.52,26.08411795996,9.524285714285714,29.4,77.989565386437
2012-10-05,26.708434679934,258.51,72.41808251657,11.98,25.92776960056,9.508571428571429,28.89,78.268643206623
2012-10-08,26.570974902888,259.06,72.426559407887,12.51,25.866967460793,10.502857142857142,29.25,78.378582953969
2012-10-09,26.220452471422,250.96,71.841653907051,12.9,25.432666462459,9.361157142857142,28.37,77.913453253659
2012-10-10,25.711851296354,244.99,70.493828187733,12.59,25.172085863458,9.357142857142856,28.4,76.983193853041
2012-10-11,25.863057051104,244.22,70.231044556922,13.16,25.146027803558,9.425714285714285,28.32,77.101590504028
2012-10-12,25.581264508161,242.36,70.205613882973,12.94,25.363178302725,9.1905,27.64,76.983193853041
2012-10-15,25.553772552752,244.18,70.197136991656,12.41,25.632444921692,9.251428571428571,27.33,77.389125227856
2012-10-16,26.055500738968,243.94,72.019668624696,12.91,25.615072881759,9.435714285714285,28.06,78.124875844709
2012-10-17,26.158595571752,247.49,73.435309474546,13.68,25.701933081426,9.788571428571428,28.8191,78.97902311255
2012-10-18,25.182631154729,244.85,73.867630931686,13.46,25.619415891742,9.622857142857143,28.04,79.055135245328
2012-10-19,24.570935146877,240.0,71.51396363347,13.24,24.876761184591,9.282857142857143,27.74,77.930367060943
2012-10-22,24.742759868184,233.78,72.554352801522,13.33,24.320855906723,9.697142857142856,27.85,77.964194675511
2012-10-23,24.405983414422,234.31,71.275185791622,12.88,24.361680200566,9.745714285714286,28.39,76.264357043471
2012-10-24,24.6396650354,228.49,70.550324486012,12.56,24.235646050849,8.588242857142857,27.42,76.010649934212
2012-10-25,24.818362745559,222.92,71.232546891292,12.26,24.216623667122,8.787142857142856,27.52,76.475779634521
2012-10-26,24.70152193507,238.24,71.846547056044,12.38,24.503262326023,9.94,27.38,76.636460803719
2012-10-31,24.735886879331,232.8931,72.32410273974,12.33,24.789900984924,11.319914285714285,28.1314,77.101590504028
2012-11-01,25.498788641934,232.14,74.745992278484,12.51,25.636787931676,11.098571428571427,29.2454,77.465237360634
2012-11-02,25.430058753411,232.4224,73.159825186208,12.15,25.623585181326,10.985714285714286,28.9182,76.340469176249
2012-11-05,25.8493110734,234.33,73.995547632676,12.15,25.736677161293,11.177142857142856,31.5,76.644917707361
2012-11-06,26.309801326502,237.56,75.112686821322,11.9,25.936455620526,10.91,31.15,77.473694264276
2012-11-07,25.828692106843,232.0608,72.503186121126,10.52,25.258946063125,11.097142857142858,31.54,75.055019822667
2012-11-08,25.347582887184,227.35,71.34340803215,9.8,25.024423524024,10.852857142857141,31.31,74.109810030048
2012-11-09,25.368201853741,226.31,72.443491660664,9.22,25.041795563958,11.128571428571428,30.32,74.229397581478
2012-11-12,25.30634495407,226.47,72.639630602182,9.05,24.51194834599,11.17,31.07,74.323024845943
2012-11-13,24.969568500309,226.6,71.00229682951,8.94,23.72977224799,11.372585714285712,31.6143,73.599541438716
2012-11-14,24.838981712115,222.95,69.160296335254,7.95,23.511216048138,11.397257142857143,31.38,73.259078658845
2012-11-15,24.570935146877,220.599,69.330851936574,8.17,23.354153416341,11.640057142857142,30.82,73.318659645322
2012-11-16,24.61217307999,225.23,69.868102080732,8.54,23.231691866284,11.557142857142857,31.8399,73.582518299723
2012-11-19,25.780581184877,229.71,71.309296911886,9.05,23.412843858786,11.62295714285714,32.92,74.620929778331
2012-11-20,24.935203556047,233.78,71.061991289972,8.8,23.39733907026,11.771428571428572,33.0,74.476233096885
2012-11-21,24.632792046547,238.03,70.823213448124,8.88,23.607573490958,11.857142857142856,32.47,74.910323141221
2012-11-23,25.347582887184,239.88,71.76979703545,8.99,24.264556055642,11.85,32.13,75.829572646874
2012-11-26,25.753089229468,243.62,72.187658258684,8.85,23.988623378475,11.722857142857142,32.27,75.429528880525
2012-11-27,25.663740374388,243.4017,71.64188033446,8.63,23.721450468837,11.868571428571428,32.15,74.348559554433
2012-11-28,26.096738672081,247.11,72.434963880598,9.23,23.966723959652,11.747142857142856,33.23,74.986927266692
2012-11-29,26.351039259616,251.27,73.552103069244,9.39,23.607573490958,11.625714285714285,33.69,75.003950405686
2012-11-30,26.316674315354,252.05,72.690797282578,9.01,23.314121278733,11.672857142857142,33.82,75.020973544679
2012-12-03,26.06237372782,250.3291,72.051213777628,8.58,23.151539993393,10.857142857142856,34.62,74.56986036135
2012-12-04,26.206706493718,252.4881,71.76979703545,8.36,23.09950697427,12.378442857142858,33.9,74.212374442485
2012-12-05,26.570974902888,253.96,73.381547467924,8.41,23.362300000143,11.91,33.71,74.671999195311
2012-12-06,26.337293281911,253.37,73.296269667264,8.23,23.410478721553,12.309999999999999,33.9,74.901811571724
2012-12-07,25.986770850445,253.2681,74.183158794128,8.44,23.173964998267,12.282857142857143,34.17,75.412505741532
2012-12-10,26.502245014366,247.77,74.387825515712,8.16,23.598813723429,12.114285714285714,34.57,75.250785921093
2012-12-11,27.285765743525,250.69,74.473103316372,8.2,23.931684889536,12.297671428571427,35.28,75.744456951906
2012-12-12,27.842477840559,251.76,75.001825680464,8.42,23.861606749303,12.961357142857143,35.26,76.135989148759
2012-12-13,27.354495632047,251.25,75.35146466317,8.19,23.747729771424,13.222857142857142,33.61,75.395482602538
2012-12-14,27.388860576309,249.19,75.897242587394,8.08,23.484936745551,13.328571428571427,33.81,74.969904127699
2012-12-17,28.000556584161,253.86,76.443020511618,8.21,23.734590120131,13.528571428571428,34.4,75.642318117945
2012-12-18,28.447300859559,260.4,77.406659659076,9.22,24.141919310234,13.662971428571428,34.59,76.229616413223
2012-12-19,27.897461751377,257.99,77.423715219208,9.56,23.922925122007,13.4255,34.61,75.273256464564
2012-12-20,28.426681893002,261.5,76.767076154126,9.45,24.247036520584,13.357142857142856,34.43,75.659341256939
2012-12-21,28.213619238582,256.92,75.394703842991,9.27,24.045561867414,13.048571428571428,34.0,74.246420720472
2012-12-24,28.227365216286,258.62,75.034456111318,8.94,23.703930933779,12.89,34.28,73.982562066071
2012-12-26,28.103651416945,248.6314,75.197425323265,8.86,23.528735583196,12.95,33.59,74.110235608523
2012-12-27,28.000556584161,248.31,75.18884799632,8.87,23.616333258488,12.928571428571427,33.69,73.931492649091
2012-12-28,27.442474624684,245.18,74.45977520603,8.78,23.257182789794,12.76142857142857,33.22,72.433456417656
2012-12-31,28.20725360619,250.87,76.860140151475,9.32,23.397076277234,13.227142857142857,33.87,73.66763399469
2013-01-02,28.854904275213,257.31,80.198006931964,9.55,24.194477915409,13.144285714285715,35.36,75.506133005996
2013-01-03,28.958252786228,258.48,80.969966356977,9.63,23.870366516832,13.798571428571428,34.77,75.369947894048
2013-01-04,29.530114547174,259.15,81.415987358096,10.17,23.423618372847,13.711428571428572,34.4,75.718922243416
2013-01-07,29.316527624411,268.4592,81.66472983949,10.09,23.379819535202,14.171485714285714,34.34,74.842230585247
2013-01-08,29.082270999445,266.38,80.626873279194,10.15,23.257182789794,13.879471428571428,33.68,75.31036690757
2013-01-09,29.867719683154,266.35,81.004275664756,9.47,23.388579302731,13.70142857142857,33.64,75.020973544679
2013-01-10,30.088196506652,265.34,81.55322458921,9.77,23.178344882032,14.0,33.53,75.838084216371
2013-01-11,29.922838889029,267.94,81.6475751856,9.47,23.502456280609,14.47,32.91,76.272174260707
2013-01-14,29.998627797106,272.73,81.167244876703,9.4,23.555014885784,14.77785714285714,33.26,76.246639552217
2013-01-15,29.791930775077,271.9,82.059286878941,9.44,23.835327446715,14.527142857142856,33.9,76.204081704733
2013-01-16,29.661022661125,268.93,81.6475751856,9.48,23.68641139872,13.925714285714285,34.1,76.153012287752
2013-01-17,30.225994521337,270.48,82.085018859775,9.55,23.870366516832,13.957142857142857,34.38,76.774356861018
2013-01-18,30.418911741898,272.12,83.731865633137,9.65,23.870366516832,14.167142857142856,34.52,77.285051030825
2013-01-22,30.756516877878,270.19,83.817638902583,10.32,23.782768841541,13.972857142857142,35.19,77.387189864786
2013-01-23,30.522260252912,268.11,83.071411458403,10.02,24.18571814788,14.751428571428571,36.0,77.199935335857
2013-01-24,30.770296679346,273.62,82.856978284788,9.83,24.203237682938,20.98,36.99,77.753187353148
2013-01-25,31.204360425607,283.99,81.98209093644,9.93,24.422231871166,24.22285714285714,36.98,78.076626994026
2013-01-28,31.12857151753,276.04,83.586051075079,10.22,24.449387150506,23.158571428571427,38.03,77.548909685225
2013-01-29,30.756516877878,260.35,84.572443673707,9.92,24.536108849044,24.16,37.95,78.102161702516
2013-01-30,30.591159260255,272.764,84.61533030843,9.79,24.395952568579,23.957142857142856,37.52,77.174400627367
2013-01-31,30.852975488158,265.5,84.392319807871,9.94,24.045561867414,23.605714285714285,37.51,76.578590762591
2013-02-01,31.204360425607,265.0,85.335825771776,10.05,24.466030708812,23.542857142857144,38.3,76.638171749069
2013-02-04,30.494700649975,259.98,84.280814557591,9.99,24.036802099885,24.962857142857143,37.74,75.880642063855
2013-02-05,31.004553304312,266.89,84.435206442594,10.62,24.084980821295,24.91242857142857,38.13,76.382824664165
2013-02-06,31.066562410921,262.22,83.800484248694,12.56,23.949204424594,26.34428571428571,39.17,76.425382511649
2013-02-07,31.011443205047,260.23,82.436689264503,12.75,23.899273749678,25.994571428571426,39.48,75.599760270461
2013-02-08,31.059672510187,261.95,83.071411458403,13.34,24.133159542705,25.85285714285714,39.24,75.908155893094
2013-02-11,30.728957274941,257.21,82.856978284788,13.15,24.404712336108,25.41285714285714,38.42,75.62545990568
2013-02-12,30.742737076409,258.7,83.388772555353,13.28,24.422231871166,25.421428571428567,37.89,75.779657716997
2013-02-13,30.832305785955,269.47,82.668277092007,13.84,24.553628384103,26.60985714285714,38.45,75.959555163533
2013-02-14,30.715177473472,269.24,82.402379956725,12.76,24.562388151632,26.771428571428572,38.3,75.831056987436
2013-02-15,29.109830602382,265.09,82.007822917273,12.26,24.536108849044,27.073142857142855,37.04,75.693992266266
2013-02-19,29.633463058188,269.75,81.999245590329,12.48,24.768242688566,28.06428571428571,39.28,76.516380593287
2013-02-20,29.102940701648,266.41,79.957841777515,11.93,24.613689560718,26.73142857142857,38.54,76.216551515727
2013-02-21,28.682656756856,265.94,78.508273523879,12.68,24.278088483105,26.735714285714284,35.16,75.891022802948
2013-02-22,28.799785069339,265.42,78.516850850823,13.64,24.516541880356,25.694285714285716,36.11,76.413582052409
2013-02-25,28.44840013189,259.87,76.47544703801,12.59,24.172109195438,25.617142857142856,34.38,75.128600291438
2013-02-26,28.227923308393,259.36,77.153055866633,12.6,24.172109195438,26.298571428571428,34.43,75.822490442363
2013-02-27,28.751555764199,263.25,79.125841063889,12.96,24.560699916884,26.331428571428567,35.1,76.696278039823
2013-02-28,28.579308245842,264.27,79.228768987225,12.89,24.551868309579,26.86857142857143,34.83,76.713411129969
2013-03-01,28.889353778885,265.74,78.362458965821,13.3,24.684342419163,27.052857142857142,34.65,76.610612589092
2013-03-04,28.958252786228,273.11,76.981509327741,13.4,24.860974565275,25.887142857142855,35.58,76.199418425581
2013-03-05,29.392316532488,275.59,77.376066367192,13.5,25.037606711387,25.96142857142857,36.65,76.764810400408
2013-03-06,29.791930775077,273.79,76.88715873135,13.35,24.807984921441,26.134285714285713,37.69,76.721977675042
2013-03-07,29.798820675811,273.88,76.895736058295,14.42,24.852142957969,25.937142857142856,38.23,75.993821343825
2013-03-08,29.647242859657,274.19,77.63338617553,14.68,24.728500455691,26.385714285714283,38.47,76.216551515727
2013-03-11,29.495665043502,271.24,78.208067080818,14.64,24.613689560718,25.778571428571425,39.1,76.379315872117
2013-03-12,29.364756929551,274.13,76.972932000796,14.61,24.64901598994,26.015714285714285,39.12,76.379315872117
2013-03-13,29.626573157454,275.1,76.578374961345,14.7,24.653431793593,27.48,38.98,76.464981322848
2013-03-14,29.847049980951,265.74,76.080889998558,15.59,24.847727154316,26.91,36.85,76.953274392017
2013-03-15,29.633463058188,261.82,76.192395248838,15.18,24.75941108126,26.407142857142855,35.29,76.559213318653
2013-03-18,29.316527624411,257.89,76.646993576901,15.38,24.816816528747,26.512857142857143,35.15,76.045220614264
2013-03-19,28.937583084025,256.41,75.712064939941,14.8,24.887469387192,25.91,35.08,75.882456257875
2013-03-20,29.419876135425,257.278,74.571280456309,15.25,25.006696085817,26.15,35.95,75.92528898324
2013-03-21,28.696436558325,253.39,74.476929859919,14.68,24.825648136052,25.998571428571427,36.01,75.531227909876
2013-03-22,28.420840528953,257.75,75.034456111318,14.75,24.949290638331,25.9,36.62,76.490680958068
2013-03-25,28.338161720141,256.02,74.313960647972,14.75,24.86980617258,25.827142857142853,37.53,76.259384241093
2013-03-26,28.813564870808,260.31,74.622744417977,15.54,24.865390368928,27.23,37.86,77.210270744211
2013-03-27,28.999592190633,265.3,74.536971148531,15.57,25.055269925998,27.177142857142858,38.16,77.595765272503
2013-03-28,28.999592190633,266.49,74.597012437143,15.65,25.26281269768,27.04,37.89,77.193137654065
2013-04-01,28.280993766086,261.61,73.456227953512,14.57,25.267228501333,26.06142857142857,43.93,77.758529628892
2013-04-02,28.094434559713,263.322,72.804351105723,14.62,25.435029040139,25.24142857142857,44.34,77.595765272503
2013-04-03,27.997700156409,259.03,72.152474257934,14.21,25.223070464804,24.248571428571427,41.1,77.038939842749
2013-04-04,28.612654577416,259.08,72.589917932108,14.83,25.253981090374,23.81285714285714,42.01,76.901875121578
2013-04-05,28.702479380484,255.48,72.564185951274,15.1,25.346712967083,23.52285714285714,41.37,76.25081769602
2013-04-08,28.785394583316,258.95,72.212515546546,15.45,25.249565286721,23.294285714285714,41.83,75.899589348021
2013-04-09,28.77848498308,261.14,73.679238454072,15.7,26.150389231893,24.194285714285716,40.5,76.045220614264
2013-04-10,29.199970597478,264.77,74.253919359359,15.85,26.742106921368,23.724285714285713,41.86,75.968121708606
2013-04-11,30.305506635244,269.85,73.50769191518,15.12,25.554255738765,24.715714285714284,43.59,76.430715142556
2013-04-12,30.920461056251,272.87,72.950165663781,14.66,25.426197432833,24.74285714285714,43.75,76.233684605873
2013-04-15,29.738919415889,267.72,70.565668773184,14.4,25.337881359777,25.21428571428571,43.3,74.092048337588
2013-04-16,29.98075542415,272.34,70.8572978893,14.52,25.585166364334,25.12142857142857,45.59,74.194846878466
2013-04-17,29.151603395826,267.4,69.879482617616,13.31,25.457108058403,24.194285714285716,45.45,73.74081998959
2013-04-18,28.902857787329,259.42,69.459193597331,13.17,25.426197432833,23.40285714285714,46.97,74.203413423539
2013-04-19,29.020320991342,260.32,69.433295314856,12.96,26.28727914513,23.338571428571427,47.83,74.91443666461
2013-04-22,28.916676987801,263.55,71.401564782939,13.41,27.227845323177,24.91,50.19,75.462695549291
2013-04-23,29.44180660574,268.9,72.601518537603,13.59,27.024718355148,30.998571428571427,51.01,76.499247503141
2013-04-24,29.607637011404,268.78,72.325270191205,14.22,28.049184802598,30.959999999999997,50.43,76.610612589092
2013-04-25,29.524721808572,274.7,72.955461731425,13.86,28.208153734099,30.535714285714285,52.0,75.445562459144
2013-04-26,28.536648974819,254.81,73.102218665448,13.49,28.075679624515,30.792857142857144,51.2,75.385596643632
2013-04-29,28.647202578596,249.74,73.205811795347,13.22,28.799871423574,30.716142857142856,54.94,75.565494090168
2013-04-30,28.633383378124,253.81,73.093585904623,13.04,29.232620181549,30.867142857142856,53.99,76.233684605873
2013-05-01,28.543558575055,248.23,71.720976933461,12.69,28.897019103936,30.415714285714284,53.28,74.965835935049
2013-05-02,28.661021779068,252.55,72.739642710802,12.52,29.285609825382,30.64142857142857,54.11,75.92528898324
2013-05-03,28.70938898072,258.05,75.087753655181,13.35,29.577052866467,30.49285714285714,54.55,77.116038748407
2013-05-06,29.020320991342,255.72,75.614352065501,12.94,29.806674656413,30.098571428571425,59.5,77.595765272503
2013-05-07,29.296705000783,257.73,77.513559446984,12.36,29.418083934966,29.46428571428571,55.51,78.084058341672
2013-05-08,29.669823413529,258.68,77.96246300988,12.73,29.135472501187,29.801428571428573,55.7865,78.555218320694
2013-05-09,29.821834618721,260.16,77.651683620183,13.21,28.844029460102,30.915714285714284,69.4,78.520952140402
2013-05-10,30.146585829815,263.63,76.503526430468,13.05,28.870524282019,31.099142857142855,76.764,77.753253058726
2013-05-13,29.738919415889,264.51,76.028724585097,12.92,29.170798930409,32.768428571428565,87.8,77.718749729212
2013-05-14,30.38151223784,268.33,75.579821022201,13.51,29.815506263718,33.42428571428571,83.24,78.589958799429
2013-05-15,31.563053878202,266.56,75.10501917683,13.07,30.095610184776,34.77142857142857,84.842,78.702094620348
2013-05-16,31.086291461916,264.12,74.915098438682,12.72,30.304576602074,33.86142857142857,92.248,78.236299671915
2013-05-17,31.48013867537,269.9,75.6834141521,13.74,31.007059451711,34.14285714285714,91.5,79.150637904024
2013-05-20,32.01908749378,267.63,76.253176366545,13.88,31.193795399083,34.22142857142857,89.94,79.80620116478
2013-05-21,32.302381103458,268.86,76.054622867572,13.61,30.989275075771,33.87,87.59,80.047724471375
2013-05-22,31.94999149142,262.96,75.709312434575,13.18,30.775862564488,32.65142857142857,87.24,79.521548696294
2013-05-23,31.604511479618,261.8,75.061855372706,13.33,30.366821917864,32.31142857142857,92.73,79.176515401159
2013-05-24,31.500867476078,261.74,74.423031071662,12.91,30.472638954708,32.677142857142854,97.08,78.952243759321
2013-05-28,32.081273895905,267.29,74.405765550012,13.24,31.140442271262,30.598571428571425,110.334,79.685439511483
2013-05-29,31.818709086935,265.53,74.664748374759,13.19,31.015951639681,30.762857142857143,104.629,79.426664540132
2013-05-30,31.818709086935,266.83,74.59568628816,13.22,31.149334459232,31.808571428571426,104.95,79.43529037251
2013-05-31,31.404133072773,269.2,74.06908787784,12.56,31.033736015621,32.32142857142857,97.76,78.037905527212
2013-06-03,31.445590674189,266.88,74.353968985062,12.81,31.647296985557,31.709999999999997,92.59,78.891862932672
2013-06-04,31.383404272065,265.7,74.172681007739,12.76,31.113765707352,32.18714285714285,94.84,78.313932163321
2013-06-05,30.768449851058,267.17,72.877766884,12.06,30.92702975998,31.922857142857143,95.37,77.330587272185
2013-06-06,31.100110662388,267.83,72.515190929354,12.15,31.087089143442,31.105714285714285,97.35,77.830885550131
2013-06-07,31.196845065692,276.87,73.076320382974,12.63,31.718434489318,31.459999999999997,102.04,78.883237100294
2013-06-10,30.906641855779,281.07,72.342535712855,12.5,31.540590729916,31.56142857142857,100.05,78.598584631807
2013-06-11,30.67862504799,274.78,72.100818409757,12.16,30.980382887801,30.637142857142855,94.47,78.029279694834
2013-06-12,30.34696423666,271.67,71.833202824185,11.94,31.122657895322,29.66285714285714,97.73,77.408219763591
2013-06-13,30.740811450114,275.79,73.499325663395,12.14,30.869230538174,30.769999999999996,98.18,78.779727111753
2013-06-14,30.402241038548,273.99,72.40296503863,11.99,30.589126617116,30.57,100.3,78.132789683375
2013-06-17,30.664805847518,278.06,72.446128842754,12.2,31.122657895322,32.747142857142855,102.2,78.934992094564
2013-06-18,30.955009057431,281.76,72.989992774724,12.6,31.104873519382,32.69,103.39,79.297277054456
2013-06-19,30.070580227219,278.16,72.731009949977,12.27,30.758078188548,33.18714285714285,104.68,78.495074643267
2013-06-20,29.241428198895,273.44,71.82457006336,11.49,29.779937511838,31.931428571428572,100.65,76.813037329482
2013-06-21,29.697461814473,273.36,71.75550797676,12.2,29.579863282511,30.985714285714284,99.55,77.183948121753
2013-06-24,29.234518598659,270.61,70.374266244773,11.89,29.980011741165,30.799999999999997,101.49,76.321364883915
2013-06-25,29.351981802671,272.088,71.073519871591,12.38,29.9399968953,30.414285714285715,102.4,76.864792323753
2013-06-26,29.255247399367,277.57,70.874966372618,12.77,30.544665677266,30.299999999999997,105.72,77.459974757861
2013-06-27,29.766557816833,277.55,71.617383803562,12.71,30.784754752459,30.709999999999997,109.25,77.666994734942
2013-06-28,29.628365812113,277.69,71.21164404479,12.8,30.718063342683,30.155714285714286,107.36,77.934395538672
2013-07-01,30.20347207086,282.1,71.410197543763,12.59,30.553557865236,32.04,117.179,77.89126637678
2013-07-02,29.857022517398,283.73,71.203011283965,12.38,30.180085970492,31.637142857142855,117.82,78.184544677645
2013-07-03,29.912454445952,284.03,70.659147351995,12.59,30.242331286283,31.558571428571426,115.24,78.227673839537
2013-07-05,30.646927499292,285.88,70.909497415918,12.84,30.420175045685,32.15714285714285,120.09,78.986747088834
2013-07-08,30.737004383193,290.59,71.82457006336,12.87,30.522435207341,33.3,121.61,79.573303690564
2013-07-09,30.903300168855,291.53,73.663348119068,13.15,30.544665677266,35.34028571428571,123.45,80.513519419808
2013-07-10,31.395258534771,292.33,73.343935968546,13.89,30.855892256219,34.83142857142857,122.27,80.064976136132
2013-07-11,31.679347168611,299.66,74.846036352083,13.68,31.731772771273,34.881428571428565,125.61,80.453138593159
2013-07-12,31.700134141818,307.55,75.251776110854,13.9,31.718434489318,36.75157142857143,129.9,80.565274414078
2013-07-15,31.949577820311,306.57,75.450329609827,13.29,32.163043887823,36.854285714285716,127.26,80.435886928402
2013-07-16,31.810997998926,306.87,76.115052193347,13.59,32.251965767524,37.21142857142857,109.05,80.479016090294
2013-07-17,31.603128266849,308.69,74.820138069608,13.77,31.780679805109,38.27428571428572,120.25,80.617029408348
2013-07-18,31.804069007857,304.11,74.517991440736,14.07,31.513914166006,38.05857142857143,119.03,81.410605987159
2013-07-19,32.011938739935,305.23,74.457139137879,14.53,27.921470226089,37.79657142857143,119.68,82.092046745051
2013-07-22,32.427678204089,303.48,74.761400652161,15.15,28.463893692264,37.42285714285714,122.43,81.798768444186
2013-07-23,32.199021498804,301.06,74.344127718289,15.94,28.294942120833,35.75142857142857,122.74,82.117924242187
2013-07-24,32.399962239812,298.94,72.535945004841,16.46,28.419432752414,34.47142857142857,121.7,81.936781762241
2013-07-25,32.33067232912,303.4,71.405830808936,17.21,27.912578038119,35.24857142857143,124.07,81.919530097484
2013-07-26,31.59619927578,312.01,71.336285319958,17.67,28.117098361431,35.18714285714285,129.39,81.764265114673
2013-07-29,31.416045507979,306.1,72.170831187703,17.57,28.04596085767,34.994285714285716,134.62,81.108701853916
2013-07-30,31.076524945586,302.41,72.318615351783,17.97,28.321618684743,34.82285714285714,131.74,80.918933541592
2013-07-31,30.993377052755,301.22,72.075206140357,19.02,28.312726496773,34.92628571428571,134.28,80.867178547321
2013-08-01,31.901074882826,305.57,73.405263617076,19.62,28.161559301281,35.58857142857143,135.55,79.987343644726
2013-08-02,32.136660579181,304.21,73.283559011363,19.7,28.357187436623,35.168571428571425,138.0,79.314528719213
2013-08-05,31.831784972134,300.99,72.640263238309,19.5,28.188235865192,36.26285714285714,144.68,79.003998753591
2013-08-06,31.928790847103,300.75,71.744865067708,19.3,28.081529609551,36.55714285714286,142.15,78.90048876505
2013-08-07,32.067370668489,296.91,71.657933206484,17.68,28.511022288506,35.60142857142857,134.23,78.788352944132
2013-08-08,31.769424052511,295.74,72.987990683203,20.28,29.246406233633,35.77142857142857,153.48,79.16788956878
2013-08-09,32.025796722073,297.26,73.466115919932,19.9,29.077454662201,36.107142857142854,153.0,78.79697877651
2013-08-12,32.185163516666,296.69,75.039582608076,19.53,29.228621857692,36.65714285714286,147.38,78.076062855164
2013-08-13,32.51082609692,293.97,75.256912261135,21.76,28.864042150919,37.027142857142856,145.43,77.65046188955
2013-08-14,32.226737463081,291.34,74.604923301959,21.2,28.971509884648,37.40142857142857,139.36,77.259603859905
2013-08-15,32.538542061197,286.47,74.639696046449,21.97,28.46999379391,36.20142857142857,139.67,76.573430874527
2013-08-16,32.42074921302,284.82,74.031173017884,23.16,28.478949438387,36.98142857142857,142.0,76.356287524724
